iter	Logloss
194	0.1191314544
195	0.1190933247
196	0.11904355
197	0.1190145868
198	0.1189751391
199	0.1189746918
200	0.1189464725
201	0.1189028864
202	0.1188722288
203	0.1188459213
204	0.1187881242
205	0.1187155503
206	0.1186772435
207	0.1186438173
208	0.1186066769
209	0.1185623973
210	0.1185289481
211	0.1184968514
212	0.1184186917
213	0.1183906387
214	0.1183487907
215	0.118318442
216	0.1182799211
217	0.1182359231
218	0.1181966468
219	0.1181626753
220	0.1180815667
221	0.1180375358
222	0.1180203824
223	0.1179591356
224	0.117872433
225	0.1178368272
226	0.1177967371
227	0.1177306129
228	0.1176773463
229	0.117631649
230	0.1175673363
231	0.1175175574
232	0.1174911568
233	0.1174484571
234	0.1174049929
235	0.1173512181
236	0.1173057054
237	0.1172709011
238	0.1172224525
239	0.1171824044
240	0.1171328529
241	0.1171023304
242	0.1170663811
243	0.1170080453
244	0.1169757806
245	0.1169302497
246	0.116896901
247	0.1168693488
248	0.116851534
249	0.1168356385
250	0.1167894725
251	0.1167437043
252	0.1167134561
253	0.1166924016
254	0.1166704928
255	0.1166154503
256	0.1165749828
257	0.1165446885
258	0.1165193316
259	0.1164901007
260	0.1164087672
261	0.1163796977
262	0.1163470574
263	0.116287051
264	0.1162253091
265	0.1161954662
266	0.1161311147
267	0.1160874644
268	0.1160459994
269	0.115986835
270	0.1159630637
271	0.1159246556
272	0.1158636872
273	0.1158422702
274	0.1157765406
275	0.1157319553
276	0.1156901164
277	0.1156636895
278	0.1156111684
279	0.1155852126
280	0.1155486118
281	0.1155265111
282	0.1154990241
283	0.1154725057
284	0.1154243784
285	0.1153992488
286	0.1153557451
287	0.1152749149
288	0.1152340529
289	0.1151999365
290	0.1151742377
291	0.1151201688
292	0.1150572029
293	0.114995853
294	0.1149444465
295	0.1149036916
296	0.1148618477
297	0.1148102681
298	0.1147524801
299	0.1147193744
300	0.1146923741
301	0.1146486019
302	0.1146138932
303	0.1145668771
304	0.1145265967
305	0.1144937702
306	0.1144407186
307	0.1143947462
308	0.1143541659
309	0.1143204638
310	0.1142765581
311	0.1142381245
312	0.1141966563
313	0.1141688438
314	0.1141115978
315	0.114065249
316	0.114044444
317	0.1140061644
318	0.1139546812
319	0.1139152575
320	0.1138650329
321	0.1138193258
322	0.1137703072
323	0.1137360301
324	0.1136763566
325	0.1136464502
326	0.1136065767
327	0.1135675755
328	0.1135390868
329	0.1135107274
330	0.1134886522
331	0.1134439846
332	0.1133963112
333	0.1133390388
334	0.1133198945
335	0.1132596864
336	0.113222677
337	0.1131937904
338	0.1131696666
339	0.1131127139
340	0.1130693922
341	0.1130414694
342	0.1130150795
343	0.1129696532
344	0.1129272542
345	0.1128925949
346	0.1128550146
347	0.1128258364
348	0.1128022431
349	0.1127675048
350	0.1127267935
351	0.1126649247
352	0.1126330431
353	0.1125996828
354	0.1125451362
355	0.1125138756
356	0.1124794066
357	0.1124439738
358	0.1123925359
359	0.1123351532
360	0.1122932928
361	0.112255201
362	0.112218092
363	0.1121857556
364	0.112141345
365	0.1121149288
366	0.1120930118
367	0.1120399272
368	0.1120013602
369	0.111961887
370	0.1119412146
371	0.1119108429
372	0.1118777009
373	0.1118219936
374	0.1118025091
375	0.1117610861
376	0.111738282
377	0.1117049093
378	0.1116683851
379	0.1116367176
380	0.1115995748
381	0.1115347249
382	0.1115113252
383	0.1114817302
384	0.1114207898
385	0.1113852656
386	0.1113477298
387	0.111319779
388	0.111285422
389	0.1112554439
390	0.1111984813
391	0.1111670634
392	0.1111282805
393	0.111105548
394	0.1110529511
395	0.111015235
396	0.1109675789
397	0.11093889
398	0.1109025124
399	0.1108582681
400	0.1108266863
401	0.1107931259
402	0.1107408708
403	0.1107011983
404	0.1106694229
405	0.1106089981
406	0.1105738957
407	0.110528873
408	0.1104971429
409	0.1104719664
410	0.1104236777
411	0.1103955703
412	0.1103547108
413	0.1103101914
414	0.1102616473
415	0.1101956879
416	0.1101575006
417	0.1101093412
418	0.1100711439
419	0.1100463422
420	0.1100035923
421	0.1099769256
422	0.1099336666
423	0.1098684296
424	0.1098386163
425	0.1098112832
426	0.1097783563
427	0.109758109
428	0.1097058869
429	0.1096777153
430	0.1096302157
431	0.1095969584
432	0.1095623114
433	0.1095382445
434	0.1095090416
435	0.1094813881
436	0.1094446489
437	0.1094078751
438	0.1093700337
439	0.1093408498
440	0.1092925833
441	0.1092584421
442	0.1092411998
443	0.1092166625
444	0.1091942446
445	0.1091625013
446	0.1091367762
447	0.109091817
448	0.1090462803
449	0.1090368256
450	0.108973998
451	0.1089395611
452	0.1089070904
453	0.1088629599
454	0.1088264983
455	0.1087850827
456	0.1087607728
457	0.1087228622
458	0.1086981511
459	0.1086677966
460	0.1086125638
461	0.1085740462
462	0.1085346999
463	0.1085139616
464	0.1084828889
465	0.1084542082
466	0.1084276618
467	0.1083935198
468	0.1083590928
469	0.1083384205
470	0.1082870007
471	0.1082224021
472	0.1081870221
473	0.1081707921
474	0.1081271096
475	0.1080913416
476	0.1080593998
477	0.1080330388
478	0.1080050113
479	0.1079498049
480	0.1078991627
481	0.1078811123
482	0.1078335229
483	0.1078164923
484	0.107786922
485	0.1077580321
486	0.1077121618
487	0.1076779465
488	0.1076412411
489	0.1075948552
490	0.107546564
491	0.1074915033
492	0.107466069
493	0.1074502855
494	0.1074108658
495	0.1073934835
496	0.1073444031
497	0.1073296723
498	0.1072654724
499	0.1072058648
500	0.107189807
501	0.1071636033
502	0.1071072173
503	0.1070839048
504	0.1070542143
505	0.1070352537
506	0.1070054618
507	0.1069733363
508	0.106959435
509	0.1069016907
510	0.1068717307
511	0.1068159576
512	0.1067820034
513	0.1067291232
514	0.106711137
515	0.1066770856
516	0.1066429107
517	0.1066084623
518	0.1065873706
519	0.1065520721
520	0.1065181188
521	0.106504477
522	0.1064528208
523	0.1064152793
524	0.1063700968
525	0.1063279399
526	0.1062944857
527	0.1062609648
528	0.1062388057
529	0.1061877533
530	0.1061660002
531	0.106148421
532	0.1060987928
533	0.1060722028
534	0.106038387
535	0.1060170549
536	0.1059800249
537	0.1059490847
538	0.1059091157
539	0.1058773493
540	0.1058411299
541	0.1058144542
542	0.1057764349
543	0.1057536406
544	0.1057179879
545	0.1056932496
546	0.1056658301
547	0.105638787
548	0.1056178239
549	0.1055879793
550	0.105574788
551	0.1055310661
552	0.1055109193
553	0.1054911555
554	0.1054635803
555	0.1054470505
556	0.105415733
557	0.1053803522
558	0.1053545669
559	0.105342519
560	0.1052979371
561	0.1052710925
562	0.1052230031
563	0.1051998694
564	0.1051704128
565	0.1051286373
566	0.105109063
567	0.1050691747
568	0.1050407271
569	0.1050238736
570	0.1050125226
571	0.1049821261
572	0.104966163
573	0.1049478828
574	0.1048999482
575	0.1048862389
576	0.1048643606
577	0.1048436973
578	0.1048047208
579	0.104780172
580	0.104754722
581	0.104731894
582	0.1047018797
583	0.1046736875
584	0.1046469995
585	0.1046076647
586	0.1045736322
587	0.1045439746
588	0.1045052024
589	0.1044622119
590	0.1044306128
591	0.1043904625
592	0.1043290526
593	0.1042861535
594	0.1042317296
595	0.1041710775
596	0.1041496176
597	0.1041185828
598	0.1040911459
599	0.104045321
600	0.1039933139
601	0.1039774752
602	0.1039448258
603	0.1039284896
604	0.103871737
605	0.1038511726
606	0.1037985263
607	0.1037634963
608	0.10374817
609	0.1037052816
610	0.1036611494
611	0.1036140427
612	0.1035796734
613	0.1035520627
614	0.1035325518
615	0.1034852244
616	0.1034401103
617	0.1034085243
618	0.1033933026
619	0.1033682587
620	0.1033556482
621	0.1033180614
622	0.1032872218
623	0.1032615576
624	0.1032215721
625	0.1032095703
626	0.1031819704
627	0.1031556579
628	0.1031412657
629	0.1031154459
630	0.1030676975
631	0.1030563819
632	0.1030213956
633	0.1029980544
634	0.1029794207
635	0.1029281353
636	0.1029175215
637	0.1029010255
638	0.1028876851
639	0.1028359697
640	0.1028133616
641	0.1027518939
642	0.1027151959
643	0.1026660258
644	0.1026260155
645	0.1025937895
646	0.1025618164
647	0.1025357758
648	0.1024636697
649	0.1024406077
650	0.1024171915
651	0.1023680651
652	0.102314567
653	0.1022819193
654	0.1022449956
655	0.1022063914
656	0.1021721242
657	0.1021307787
658	0.1021055165
659	0.1020783046
660	0.1020345068
661	0.1019974373
662	0.1019817839
663	0.1019325174
664	0.1019141367
665	0.1018704246
666	0.1018411541
667	0.1018139554
668	0.1017614936
669	0.1017231316
670	0.1017031183
671	0.1016506631
672	0.1016381193
673	0.1016037047
674	0.1015831806
675	0.1015382214
676	0.1015134279
677	0.1014798946
678	0.101433783
679	0.1014034351
680	0.1013801161
681	0.1013489511
682	0.1012792198
683	0.1012386535
684	0.1011929414
685	0.1011585581
686	0.1011152982
687	0.101080615
688	0.1010422201
689	0.1010146548
690	0.1009858959
691	0.1009746412
692	0.1009304991
693	0.1008720678
694	0.1008537546
695	0.1008372454
696	0.1008274092
697	0.1007902689
698	0.1007512998
699	0.1007101676
700	0.100684917
701	0.1006744301
702	0.1006586383
703	0.1006260795
704	0.100591842
705	0.1005682561
706	0.1005521258
707	0.1005329057
708	0.1005072976
709	0.100469247
710	0.1004345185
711	0.1003971071
712	0.1003636101
713	0.1003430457
714	0.1003110108
715	0.1002723111
716	0.1002418042
717	0.1002104044
718	0.1001815219
719	0.1001470513
720	0.1001041884
721	0.1000789172
722	0.1000642737
723	0.1000432126
724	0.1000111044
725	0.09999174506
726	0.09996987995
727	0.09995921923
728	0.09994303786
729	0.09991618671
730	0.09987755538
731	0.09986309314
732	0.09984008222
733	0.09979966917
734	0.09974394543
735	0.09971632244
736	0.09968115572
737	0.09962642046
738	0.09959622743
739	0.09957158058
740	0.09955593629
741	0.099541264
742	0.09948202704
743	0.0994644058
744	0.09944999298
745	0.09943843356
746	0.09942540132
747	0.09937894867
748	0.099362979
749	0.0993506634
750	0.09931908733
751	0.09928989513
752	0.09922595468
753	0.09919092388
754	0.09913268611
755	0.09910525258
756	0.09906764845
757	0.09902962668
758	0.09899857286
759	0.09896135505
760	0.09893331938
761	0.0988978693
762	0.09887667223
763	0.09884907149
764	0.09883468997
765	0.09878115076
766	0.09876435407
767	0.098731848
768	0.09869168948
769	0.09867955098
770	0.0986366552
771	0.09861740626
772	0.09858793482
773	0.09855762071
774	0.09850319269
775	0.09847411335
776	0.09845074823
777	0.09843522667
778	0.09842625871
779	0.09839537704
780	0.09838997584
781	0.09834058082
782	0.09832283766
783	0.09828882417
784	0.0982699385
785	0.09824523646
786	0.09822341418
787	0.09820331433
788	0.09817839729
789	0.09814936737
790	0.09811513889
791	0.09808755379
792	0.09805430802
793	0.09803112082
794	0.0979984912
795	0.09796823886
796	0.09793992229
797	0.09792186034
798	0.09789414427
799	0.09783905975
800	0.09780098279
801	0.09775082583
802	0.09771256765
803	0.09769523388
804	0.09766724598
805	0.09764499454
806	0.09762578761
807	0.09760842831
808	0.09758685068
809	0.0975574715
810	0.09753362861
811	0.09751053532
812	0.09748966116
813	0.09745892364
814	0.09742987313
815	0.09741297017
816	0.09737996575
817	0.09736836762
818	0.09733958729
819	0.09730656722
820	0.09728944021
821	0.09725794898
822	0.09723580051
823	0.09721275746
824	0.09720180349
825	0.09716690284
826	0.09715644311
827	0.09714055664
828	0.09711028618
829	0.09709398372
830	0.09707993746
831	0.09706102955
832	0.0970134072
833	0.0969964853
834	0.09696841173
835	0.09693538013
836	0.09691778441
837	0.09687957072
838	0.09686316118
839	0.09683333141
840	0.09682847387
841	0.09677718428
842	0.09675226889
843	0.09673131977
844	0.09670789369
845	0.09668066033
846	0.0966119653
847	0.09659128142
848	0.09657708854
849	0.09656405217
850	0.09654416566
851	0.09650608047
852	0.096475997
853	0.09644319439
854	0.09641183084
855	0.0964004856
856	0.09638741381
857	0.09636493585
858	0.09634075358
859	0.09631243949
860	0.09627742928
861	0.09626215484
862	0.09623211338
863	0.09621409262
864	0.09620121112
865	0.09618677606
866	0.09615627743
867	0.09609301573
868	0.09606550147
869	0.09603421453
870	0.09600666073
871	0.09599251892
872	0.09597488202
873	0.0959501388
874	0.09594553414
875	0.0959217275
876	0.09588881369
877	0.09581648601
878	0.09579534001
879	0.09574812871
880	0.09572142006
881	0.0956922394
882	0.09565739064
883	0.09562443317
884	0.09560314468
885	0.09556779015
886	0.09551320069
887	0.0954859838
888	0.0954655421
889	0.09544132935
890	0.09541461741
891	0.09540283477
892	0.09536938718
893	0.09534150966
894	0.09531987107
895	0.09529651501
896	0.09528527191
897	0.09527032531
898	0.09525030124
899	0.09523517013
900	0.09518823807
901	0.09517655427
902	0.09515495687
903	0.09512506698
904	0.09510580403
905	0.09506899398
906	0.09502401333
907	0.09499793072
908	0.09495099619
909	0.09492738642
910	0.09490720996
911	0.09488955329
912	0.09486920219
913	0.09483203958
914	0.0948083186
915	0.09476305707
916	0.09475002977
917	0.0947105014
918	0.0946906569
919	0.09464883856
920	0.09463260282
921	0.0946176587
922	0.09458998382
923	0.09457120523
924	0.09455612024
925	0.09454743895
926	0.09452381682
927	0.09450473509
928	0.09448283786
929	0.09446867957
930	0.0944255029
931	0.09440485691
932	0.09439687331
933	0.09436529807
934	0.09433895598
935	0.09431335772
936	0.09425851373
937	0.09423102089
938	0.09421033124
939	0.09415756799
940	0.09411846384
941	0.09409617286
942	0.09407648158
943	0.09404425641
944	0.09400466543
945	0.09398568585
946	0.09394571349
947	0.09392792667
948	0.09389447332
949	0.09386241289
950	0.09382699082
951	0.09379425741
952	0.09377822596
953	0.09375932051
954	0.09373475192
955	0.09370624013
956	0.09368247879
957	0.0936510584
958	0.0936261529
959	0.09360446901
960	0.09359366166
961	0.093585398
962	0.09355483347
963	0.09349617065
964	0.0934790906
965	0.09344513394
966	0.09342145003
967	0.09338279564
968	0.09335856066
969	0.0933379641
970	0.09332766087
971	0.09331054622
972	0.09328066044
973	0.09324597149
974	0.09319662095
975	0.09315465599
976	0.09313667642
977	0.09309703767
978	0.0930773225
979	0.09302513585
980	0.09300288689
981	0.09297582898
982	0.09294259144
983	0.09292126587
984	0.09288937678
985	0.09286935848
986	0.09284702219
987	0.09282087616
988	0.0927967392
989	0.09277800509
990	0.09277178098
991	0.09273644622
992	0.09271607536
993	0.09269345324
994	0.09268564757
995	0.09266291095
996	0.09263165119
997	0.09261285118
998	0.09257387142
999	0.09255574275
